dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF352291,EVO2,4,10,0.4,1.0777666568756104,1.0783154964447021
TF352301,EVO2,92,96,0.9583333333333334,1.450761318206787,1.4550769329071045
TF352305,EVO2,22,22,1.0,2.065459966659546,2.066434144973755
TF352318,EVO2,6,10,0.6,0.7022156715393066,0.7026631832122803
TF352324,EVO2,12,14,0.8571428571428571,0.4141662120819092,0.414689302444458
TF352328,EVO2,2,2,1.0,0.5059797763824463,0.5064144134521484
TF352330,EVO2,2,10,0.2,0.5359947681427002,0.5364618301391602
TF352331,EVO2,8,10,0.8,0.5596828460693359,0.5601303577423096
TF352332,EVO2,28,32,0.875,0.9397053718566895,0.940812349319458
TF352335,EVO2,4,4,1.0,0.47869253158569336,0.479020357131958
TF352336,EVO2,34,38,0.8947368421052632,2.7747349739074707,2.776059627532959
TF352338,EVO2,14,18,0.7777777777777778,0.5892186164855957,0.5898654460906982
TF352342,EVO2,104,104,1.0,2.031877279281616,2.0359768867492676
TF352343,EVO2,16,16,1.0,0.7712533473968506,0.7718446254730225
TF352346,EVO2,10,10,1.0,1.7656519412994385,1.7662427425384521
TF352353,EVO2,0,2,0.0,0.0897989273071289,0.09023594856262207
